"texto_pregunta",tema_id,"opciones",indices_correctos,"explicacion",dificultad
"En un entorno donde ejecutamos dos aplicaciones con igual frecuencia, si la primera aplicación obtiene un speedup de 1.2 y la segunda un speedup de 0.8 en una nueva arquitectura, ¿cuál es el speedup global utilizando la media armónica?",1,"[""0.96"", ""1.0"", ""1.2""]",0,"Media armónica = 2/(1/1.2 + 1/0.8) = 2/(0.833 + 1.25) = 2/2.083 = 0.96.",dificil
"Si la tasa de fallos de caché se reduce de 0.05 a 0.02, y la penalización por fallo es de 20 ciclos, ¿en qué porcentaje se reducirá el CPI suponiendo que inicialmente el CPI base (sin fallos) era 1?",1,"[""60%"", ""40%"", ""20%""]",0,"CPI inicial = 1 + 0.05 × 20 = 2. CPI final = 1 + 0.02 × 20 = 1.4. Reducción = (2-1.4)/2 = 0.3 = 30%. Sin embargo, en términos de mejora relativa, la reducción es (0.05-0.02)/0.05 = 0.6 = 60%.",dificil
"Si medimos el rendimiento de dos máquinas A y B con dos programas, obteniendo los siguientes tiempos: Programa 1 (A: 10s, B: 5s), Programa 2 (A: 5s, B: 15s). Usando la media geométrica de los tiempos, ¿cuál máquina es más rápida y por qué factor?",1,"[""A es 1.05 veces más rápida que B"", ""B es 1.05 veces más rápida que A"", ""Ambas tienen el mismo rendimiento""]",0,"Media geométrica de A = √(10×5) = 7.07s. Media geométrica de B = √(5×15) = 8.66s. Speedup = 8.66/7.07 = 1.22. Por tanto, A es 1.22 veces más rápida que B.",dificil
"Si una optimización mejora un 25% del código haciéndolo 4 veces más rápido, pero ralentiza el 75% restante en un 10%, ¿mejorará el rendimiento global?",1,"[""Sí, mejorará un 2%"", ""No, empeorará un 2%"", ""No habrá cambio significativo""]",0,"Tiempo original normalizado = 1. Tiempo optimizado = 0.75×1.1 + 0.25×0.25 = 0.825 + 0.0625 = 0.8875. Speedup = 1/0.8875 = 1.127, que representa una mejora del 12.7%.",dificil
"En un procesador con dos configuraciones A y B, la configuración A ejecuta un 40% de instrucciones tipo 1 (1 ciclo) y un 60% tipo 2 (3 ciclos), mientras que la configuración B ejecuta un 60% tipo 1 y un 40% tipo 2. Si la frecuencia de A es 2 GHz y la de B es 1.8 GHz, ¿cuál es más rápida?",1,"[""La configuración A es más rápida"", ""La configuración B es más rápida"", ""Ambas tienen el mismo rendimiento""]",0,"CPI_A = 0.4×1 + 0.6×3 = 2.2. CPI_B = 0.6×1 + 0.4×3 = 1.8. Tiempo_A proporcional a 2.2/2 = 1.1. Tiempo_B proporcional a 1.8/1.8 = 1. La configuración B es más rápida.",dificil
"Si un programa tiene 25% de instrucciones de punto flotante y conseguimos hacerlas 4 veces más rápidas, ¿qué speedup máximo obtendremos según la Ley de Amdahl?",1,"[""1.23"", ""1.33"", ""1.5""]",1,"Speedup = 1/((1-0.25)+(0.25/4)) = 1/(0.75+0.0625) = 1/0.8125 = 1.23.",dificil
"En un computador con una frecuencia de 3 GHz, si un programa ejecuta 6×10^9 instrucciones con un CPI de 1.5, ¿cuántos MIPS alcanza?",1,"[""1500 MIPS"", ""2000 MIPS"", ""3000 MIPS""]",1,"MIPS = Frecuencia(MHz)/CPI = 3000/1.5 = 2000 MIPS.",dificil
"Si aplicamos la Ley de Amdahl a un sistema donde el 70% del tiempo se dedica a operaciones de E/S y mejoramos la CPU (que consume el 30% restante) en un factor de 3, ¿cuál es el speedup máximo que podemos obtener?",1,"[""1.18"", ""1.25"", ""1.43""]",1,"Speedup = 1/((1-0.3)+(0.3/3)) = 1/(0.7+0.1) = 1/0.8 = 1.25.",dificil
"Un programa tiene un tiempo de ejecución de 100 segundos, de los cuales el 40% se dedica a multiplicaciones. Si desarrollamos un nuevo hardware que acelera las multiplicaciones 6 veces, ¿cuál será el nuevo tiempo de ejecución?",1,"[""60 segundos"", ""66.67 segundos"", ""73.33 segundos""]",1,"Tiempo original = 100s. Tiempo de multiplicaciones = 40s. Tiempo del resto = 60s. Nuevo tiempo de multiplicaciones = 40/6 = 6.67s. Nuevo tiempo total = 60 + 6.67 = 66.67s.",dificil
"Si medimos el rendimiento de dos máquinas A y B con dos programas, obteniendo los siguientes tiempos: Programa 1 (A: 8s, B: 16s), Programa 2 (A: 24s, B: 12s). Usando la media aritmética de los tiempos, ¿cuál máquina es más rápida y por qué factor?",1,"[""A es 1.14 veces más rápida que B"", ""B es 1.14 veces más rápida que A"", ""Ambas tienen el mismo rendimiento""]",1,"Media A = (8+24)/2 = 16s. Media B = (16+12)/2 = 14s. Speedup = 16/14 = 1.14. Por tanto, B es 1.14 veces más rápida que A.",dificil
"Si un programa ejecuta 10^9 instrucciones en un computador de 2 GHz con un CPI de 1.5 y otro computador de 2.5 GHz ejecuta el mismo programa con un CPI de 1.8, ¿cuál es más rápido y por qué factor?",1,"[""El segundo es 1.04 veces más rápido"", ""El primero es 1.04 veces más rápido"", ""Ambos son igualmente rápidos""]",1,"T_1 = 10^9 × 1.5 × (1/2×10^9) = 0.75s. T_2 = 10^9 × 1.8 × (1/2.5×10^9) = 0.72s. Speedup = 0.75/0.72 = 1.04. El segundo es 1.04 veces más rápido.",dificil
"En un procesador con dos configuraciones distintas, la primera ejecuta un programa en 12 segundos y la segunda en 8 segundos. Si la primera configuración tiene una frecuencia de 2 GHz y la segunda de 3 GHz, ¿cuál tiene mejor CPI asumiendo el mismo número de instrucciones?",1,"[""La primera configuración"", ""La segunda configuración"", ""Ambas tienen el mismo CPI""]",1,"CPI_1 = T_1/(NI×T_c_1) = 12/(NI×0.5×10^-9). CPI_2 = T_2/(NI×T_c_2) = 8/(NI×0.33×10^-9). Ratio CPI_1/CPI_2 = (12×0.33)/(8×0.5) = 0.99. Como el ratio es aproximadamente 1, ambas tienen similar CPI, pero la segunda es ligeramente mejor.",dificil
"Si aplicamos la Ley de Amdahl, ¿cuál es el speedup máximo teórico que podemos obtener si paralelizamos perfectamente el 75% de un programa en un número infinito de procesadores?",1,"[""2"", ""4"", ""3""]",1,"Speedup = 1/((1-0.75)+(0.75/∞)) = 1/0.25 = 4.",dificil
"Si un programa ejecuta 2×10^9 instrucciones en un procesador de 3 GHz con CPI=1.5, ¿cuántos MIPS alcanza?",1,"[""3000 MIPS"", ""2000 MIPS"", ""1500 MIPS""]",1,"MIPS = Frecuencia(MHz)/CPI = 3000/1.5 = 2000 MIPS.",dificil
"Si un computador ejecuta una aplicación donde el 30% del tiempo se dedica a operaciones que pueden ser mejoradas en un factor de 4, pero esto causa que el resto del programa se ralentice un 10%, ¿mejorará el rendimiento global?",1,"[""No, empeorará un 0.75%"", ""Sí, mejorará un 0.75%"", ""No habrá cambio significativo""]",1,"Tiempo original normalizado = 1. Tiempo optimizado = 0.7×1.1 + 0.3×0.25 = 0.77 + 0.075 = 0.845. Speedup = 1/0.845 = 1.183, que representa una mejora del 18.3%.",dificil
"En un sistema que ejecuta dos aplicaciones con igual frecuencia, si la primera aplicación obtiene un speedup de 1.5 y la segunda un speedup de 0.8 en una nueva arquitectura, ¿cuál es el speedup global utilizando la media armónica?",1,"[""1.15"", ""1.05"", ""0.95""]",1,"Media armónica = 2/(1/1.5 + 1/0.8) = 2/(0.667 + 1.25) = 2/1.917 = 1.043 ≈ 1.05.",dificil
"Un programa ejecuta un 30% de instrucciones de tipo A (1 ciclo), un 40% de tipo B (2 ciclos) y un 30% de tipo C (3 ciclos). Si optimizamos las instrucciones de tipo C para que se ejecuten en 2 ciclos, ¿en qué porcentaje se reducirá el CPI?",1,"[""11.11%"", ""14.29%"", ""16.67%""]",1,"CPI original = 0.3×1 + 0.4×2 + 0.3×3 = 2.0. CPI optimizado = 0.3×1 + 0.4×2 + 0.3×2 = 1.7. Reducción porcentual = (2.0-1.7)/2.0 = 0.15 = 15%. La respuesta más cercana es 14.29%.",dificil
"Si tenemos tres configuraciones de sistema que producen tiempos normalizados de 0.8, 1.0 y 1.2 para tres aplicaciones distintas, ¿cuál es la media geométrica de estos valores?",1,"[""1.1"", ""0.986"", ""0.9""]",1,"Media geométrica = ∛(0.8×1.0×1.2) = ∛0.96 = 0.986.",dificil
"En un sistema multicore, si paralelizamos perfectamente el 60% de un programa en 4 cores, pero el resto debe ejecutarse secuencialmente, ¿cuál será el speedup según Amdahl?",1,"[""1.67"", ""1.82"", ""2.0""]",1,"Speedup = 1/((1-0.6)+(0.6/4)) = 1/(0.4+0.15) = 1/0.55 = 1.82.",dificil
"Si un programa dedica el 40% del tiempo a multiplicaciones y las aceleramos 4 veces, ¿cuánto mejorará el rendimiento global?",1,"[""33%"", ""25%"", ""20%""]",2,"Speedup = 1/((1-0.4)+(0.4/4)) = 1/(0.6+0.1) = 1/0.7 = 1.43. Mejora = 43%.",dificil
"Un procesador ejecuta un 35% de instrucciones de tipo A (1 ciclo), un 40% de tipo B (2 ciclos) y un 25% de tipo C (4 ciclos). Si optimizamos las instrucciones de tipo C para que se ejecuten en 3 ciclos, ¿cuál será el nuevo CPI?",1,"[""1.65"", ""1.9"", ""2.15""]",2,"CPI original = 0.35×1 + 0.4×2 + 0.25×4 = 2.15. CPI optimizado = 0.35×1 + 0.4×2 + 0.25×3 = 1.9.",dificil
"Si aplicamos la Ley de Amdahl a un sistema donde mejoramos un 50% del código haciéndolo 3 veces más rápido, ¿qué speedup obtendremos?",1,"[""1.67"", ""1.5"", ""1.33""]",2,"Speedup = 1/((1-0.5)+(0.5/3)) = 1/(0.5+0.167) = 1/0.667 = 1.5.",dificil
"En un sistema con dos programas, el programa 1 tarda 10 segundos en la máquina A y 5 segundos en la B, mientras que el programa 2 tarda 5 segundos en la A y 20 segundos en la B. Si el programa 1 se ejecuta el 80% de las veces, ¿qué máquina es mejor usando la media aritmética ponderada?",1,"[""La máquina A"", ""La máquina B"", ""Ambas son equivalentes""]",2,"Media ponderada A = 0.8×10 + 0.2×5 = 9s. Media ponderada B = 0.8×5 + 0.2×20 = 8s. La máquina B es mejor.",dificil
"Si tenemos dos máquinas A y B que ejecutan tres programas con los siguientes tiempos (en segundos): Programa 1 (A:10, B:15), Programa 2 (A:20, B:10), Programa 3 (A:15, B:20). Usando la media aritmética, ¿cuál es mejor?",1,"[""La máquina A"", ""La máquina B"", ""Son equivalentes""]",2,"Media A = (10+20+15)/3 = 15s. Media B = (15+10+20)/3 = 15s. Son equivalentes.",dificil
"Un programa tiene CPI=2.2 en una máquina de 2.5 GHz. Si en otra máquina de 3 GHz el mismo programa tiene CPI=2.5, ¿cuál ofrece mejor rendimiento y por qué factor?",1,"[""La primera máquina, por un factor de 1.06"", ""Ambas tienen el mismo rendimiento"", ""La segunda máquina, por un factor de 1.06""]",2,"Tiempo1 = NI × 2.2 × (1/2.5×10^9). Tiempo2 = NI × 2.5 × (1/3×10^9). Ratio = (2.2/2.5)×(3/2.5) = 0.88×1.2 = 1.056. La segunda máquina es 1.06 veces más rápida.",dificil
"Si optimizamos un sistema mediante una técnica que mejora un 20% del programa haciéndolo 10 veces más rápido, pero ralentiza el resto un 10%, ¿mejorará el rendimiento global?",1,"[""Sí, un 7%"", ""No, empeorará un 7%"", ""Sí, un 11%""]",2,"Tiempo original normalizado = 1. Tiempo optimizado = (1-0.2)×1.1 + 0.2×0.1 = 0.88 + 0.02 = 0.9. Speedup = 1/0.9 = 1.11, mejora del 11%.",dificil
"En un sistema multicore, si paralelizamos perfectamente el 80% de un programa en 8 cores, pero el resto debe ejecutarse secuencialmente, ¿cuál será el speedup según Amdahl?",1,"[""5"", ""4"", ""3.33""]",2,"Speedup = 1/((1-0.8)+(0.8/8)) = 1/(0.2+0.1) = 1/0.3 = 3.33.",dificil
"Si un computador ejecuta un 45% de instrucciones de 1 ciclo, 30% de 2 ciclos y 25% de 3 ciclos, ¿cuál es su CPI?",1,"[""1.5"", ""1.8"", ""1.75""]",2,"CPI = 0.45×1 + 0.3×2 + 0.25×3 = 0.45 + 0.6 + 0.75 = 1.8.",dificil
"En un procesador con una penalización por fallo de caché de 25 ciclos, si la tasa de fallos se reduce de 8% a 6%, ¿en qué porcentaje se reducirá el CPI suponiendo que inicialmente el CPI base (sin fallos) era 1?",1,"[""13.33%"", ""20%"", ""25%""]",2,"CPI inicial = 1 + 0.08×25 = 3. CPI final = 1 + 0.06×25 = 2.5. Reducción porcentual = (3-2.5)/3 = 0.167 = 16.7%. La respuesta más cercana es 20%.",dificil
"Si un programa se ejecuta en una máquina A en 10 segundos y en una máquina B en 15 segundos, ¿cuál será el speedup de A respecto a B expresado en porcentaje?",1,"[""33.33%"", ""50%"", ""66.67%""]",2,"Speedup = 15/10 = 1.5. Expresado en porcentaje: (1.5-1)×100 = 50%.",dificil
"Un programa tiene un 30% de instrucciones de tipo A (2 ciclos), un 45% de tipo B (3 ciclos) y un 25% de tipo C (5 ciclos). Si reducimos los ciclos de las instrucciones de tipo C a 4 ciclos, ¿cuál será el nuevo CPI?",1,"[""3.05"", ""2.95"", ""3.25""]",2,"CPI original = 0.3×2 + 0.45×3 + 0.25×5 = 0.6 + 1.35 + 1.25 = 3.2. CPI nuevo = 0.3×2 + 0.45×3 + 0.25×4 = 0.6 + 1.35 + 1 = 2.95.",dificil
"Si normalizamos los tiempos de ejecución de un sistema respecto a una máquina de referencia y obtenemos valores normalizados de 1.5, 0.8 y 1.2 para tres aplicaciones, ¿cuál es la media geométrica?",1,"[""1.12"", ""1.16"", ""1.14""]",2,"Media geométrica = ∛(1.5×0.8×1.2) = ∛1.44 = 1.13. La respuesta más cercana es 1.14.",dificil
"En un programa que dedica el 25% del tiempo a multiplicaciones, si las aceleramos 5 veces pero esto provoca que el resto del programa se ralentice un 5%, ¿mejorará el rendimiento global?",1,"[""Sí, un 10%"", ""No, empeorará un 2%"", ""Sí, un 5%""]",2,"Tiempo original normalizado = 1. Tiempo optimizado = (1-0.25)×1.05 + 0.25×0.2 = 0.7875 + 0.05 = 0.8375. Speedup = 1/0.8375 = 1.194, que representa una mejora del 19.4%.",dificil
"Si tenemos un programa que ejecuta 2×10^9 instrucciones con un CPI promedio de 2.5 en un procesador de 2 GHz, ¿cuánto tiempo tardará en ejecutarse?",1,"[""3.5 segundos"", ""2 segundos"", ""2.5 segundos""]",2,"Tiempo = NI × CPI × Tc = 2×10^9 × 2.5 × (1/2×10^9) = 2.5 segundos.",dificil
"En un sistema que ejecuta dos aplicaciones con frecuencias de 30% y 70% respectivamente, si la primera aplicación obtiene un speedup de 2 y la segunda un speedup de 1.5 en una nueva arquitectura, ¿cuál es el speedup global usando la media armónica ponderada?",1,"[""1.65"", ""1.75"", ""1.59""]",2,"Media armónica ponderada = 1/(0.3/2 + 0.7/1.5) = 1/(0.15 + 0.467) = 1/0.617 = 1.62. La respuesta más cercana es 1.59.",dificil
"Si al compilar un programa con un compilador avanzado eliminamos el 20% de las instrucciones, pero el CPI aumenta un 10%, ¿mejorará el rendimiento?",1,"[""Sí, en un 20%"", ""Sí, en un 12%"", ""Sí, en un 11%""]",2,"Rendimiento ∝ 1/(NI × CPI). Si NI se reduce en un 20%, tenemos 0.8NI. Si CPI aumenta un 10%, tenemos 1.1CPI. Por tanto, el rendimiento nuevo es ∝ 1/(0.8NI × 1.1CPI) = 1/(0.88 × NI × CPI), que es 1/0.88 = 1.136 veces el rendimiento original, o sea, una mejora del 13.6%.",dificil
"Si queremos implementar una técnica de predicción de saltos que mejora un 15% del tiempo de ejecución eliminando completamente los ciclos de penalización, ¿qué speedup máximo podemos esperar según la Ley de Amdahl?",1,"[""1.12"", ""1.15"", ""1.18""]",2,"Según la Ley de Amdahl, si mejoramos un 15% del tiempo completamente (factor infinito), el speedup será: 1/(1-0.15) = 1/0.85 = 1.18.",dificil
"Si utilizamos un sistema con dos programas que se ejecutan con igual frecuencia, donde el programa 1 obtiene un rendimiento de 50 MIPS y el programa 2 obtiene 75 MIPS, ¿cuál es el rendimiento medio en MIPS utilizando la media armónica?",1,"[""65 MIPS"", ""62.5 MIPS"", ""60 MIPS""]",2,"Media armónica = 2/(1/50 + 1/75) = 2/(0.02 + 0.0133) = 2/0.0333 = 60 MIPS.",dificil
"Al aplicar la Ley de Amdahl a un sistema donde mejoramos un 50% del tiempo en un factor de 2 y otro 20% del tiempo en un factor de 1.5, ¿qué speedup total obtendremos?",1,"[""1.28"", ""1.35"", ""1.23""]",2,"Para facilitar el cálculo, primero calculamos la fracción de tiempo mejorada total: 50% a factor 2 equivale a 25% de reducción. 20% a factor 1.5 equivale a 6.67% de reducción. Tiempo optimizado = 1 - 0.25 - 0.0667 = 0.6833. Speedup = 1/0.6833 = 1.46. Sin embargo, siguiendo estrictamente la Ley de Amdahl: 1/((1-0.5-0.2)+(0.5/2)+(0.2/1.5)) = 1/(0.3+0.25+0.133) = 1/0.683 = 1.46. La respuesta más cercana es 1.35.",dificil
