texto_pregunta,tema_id,opciones,indices_correctos,explicacion,dificultad
"¿Cuál es una desventaja del algoritmo de planificación de disco FCFS?",6,"[""Reduce el desgaste del disco al minimizar los movimientos de las cabezas"", ""Puede dar lugar a tiempos de servicio en promedio bastante grandes""]",1,"Una desventaja importante del algoritmo FCFS es que puede dar lugar a tiempos de servicio promedio bastante grandes, ya que no optimiza el movimiento de las cabezas. Si las solicitudes están dispersas por todo el disco, las cabezas deberán moverse constantemente de un extremo a otro, aumentando el tiempo total de servicio.",dificil
"¿Qué componente del software de E/S se encarga de proporcionar una interfaz uniforme a los usuarios?",6,"[""El manejador de dispositivo"", ""El software independiente de dispositivo""]",1,"El software independiente de dispositivo (SID) es el encargado de proporcionar una interfaz uniforme para los usuarios, ocultando las diferencias entre dispositivos y manejadores. El SID crea abstracciones como los sistemas de ficheros sobre los dispositivos físicos que gestionan los manejadores de dispositivo.",dificil
"En la implementación del software de E/S, ¿dónde se realiza típicamente la asignación y liberación de dispositivos de uso exclusivo?",6,"[""En los manejadores de dispositivo"", ""En el software independiente de dispositivo""]",1,"La asignación y liberación de dispositivos de uso exclusivo (como impresoras) se realiza típicamente en el software independiente de dispositivo (SID). El SID examina las solicitudes de uso de estos dispositivos y las acepta o rechaza según la disponibilidad del dispositivo solicitado, manteniendo un control centralizado.",dificil
"¿Qué tipo de planificación de disco ofrece típicamente el menor movimiento total de las cabezas?",6,"[""C-SCAN"", ""SSF (Shortest Seek First)""]",1,"La planificación SSF (Shortest Seek First) es la que suele producir un menor movimiento total de las cabezas, ya que siempre selecciona la solicitud cuyo cilindro está más próximo al actual. Sin embargo, debido a su problema de localidad, no siempre es la mejor opción para entornos de producción.",dificil
"¿Qué ventaja ofrece un manejador de dispositivo reentrante?",6,"[""Reduce el tamaño del código en memoria"", ""Permite atender múltiples solicitudes de diferentes procesos simultáneamente""]",1,"Un manejador de dispositivo reentrante permite atender múltiples solicitudes de diferentes procesos simultáneamente. Esto es importante porque durante la ejecución de un manejador para atender la petición de un proceso, es posible que deba ejecutarse nuevamente para atender peticiones de otros procesos.",dificil
"¿Qué componente del tiempo de acceso a disco NO se ve afectado por el algoritmo de planificación utilizado?",6,"[""El tiempo de búsqueda"", ""El tiempo de transmisión""]",1,"El tiempo de transmisión (el tiempo necesario para transferir los datos desde o hacia el disco una vez posicionada la cabeza) no se ve afectado por el algoritmo de planificación utilizado. Este tiempo depende de la velocidad de rotación del disco y la cantidad de datos a transferir, no de la secuencia en que se atienden las solicitudes.",dificil
"¿Cuál de las siguientes NO es una función del manejador de reloj?",6,"[""Mantener la hora del día"", ""Gestionar las comunicaciones entre procesos""]",1,"Gestionar las comunicaciones entre procesos no es una función típica del manejador de reloj. Este se encarga principalmente de mantener la hora del día, evitar que los procesos monopolicen la CPU, contabilizar el uso de la CPU, controlar alarmas y proporcionar cronómetros guardianes para el sistema operativo.",dificil
"¿Qué determina principalmente el ajuste (desplazamiento) en una dirección virtual para acceder a un disco?",6,"[""El número de cilindro al que se quiere acceder"", ""La posición específica dentro del bloque o sector""]",1,"El ajuste o desplazamiento en una dirección virtual para acceder a un disco determina la posición específica dentro del bloque o sector. Mientras que el número de página/marco identifica el bloque o sector específico, el ajuste indica el byte concreto dentro de ese bloque al que se quiere acceder.",dificil
"¿Cuál es una característica distintiva de los dispositivos de caracteres frente a los de bloques?",6,"[""Operan con datos organizados en unidades de tamaño fijo"", ""No utilizan direcciones ni tienen operación de búsqueda""]",1,"Una característica distintiva de los dispositivos de caracteres es que no utilizan direcciones ni tienen una operación de búsqueda. Estos dispositivos trabajan con flujos de caracteres sin estructura de bloques, a diferencia de los dispositivos de bloques que operan con unidades de tamaño fijo direccionables individualmente.",dificil
"En un sistema con discos en RAM, ¿dónde se almacenan los bloques del disco?",6,"[""En una partición especial del disco duro físico"", ""En una parte de la memoria principal""]",1,"En un disco en RAM, los bloques se almacenan en una parte de la memoria principal, lo que proporciona un acceso instantáneo a los mismos al no existir tiempos de latencia ni búsqueda. Esto ofrece un rendimiento mucho mayor que los discos físicos a costa de utilizar parte de la RAM del sistema.",dificil
"¿Cuál es el principal problema que soluciona la planificación C-SCAN respecto a la planificación SCAN?",6,"[""La fragmentación del disco"", ""La atención desigual a solicitudes según su ubicación""]",1,"El principal problema que soluciona C-SCAN respecto a SCAN es la atención desigual a solicitudes según su ubicación. En SCAN, las solicitudes cercanas a los extremos pueden tener tiempos de espera muy diferentes. C-SCAN trata de ofrecer un tiempo de espera más uniforme al considerar el disco como circular y siempre moverse en una dirección.",dificil
"¿Qué ocurre cuando un proceso solicita una alarma a través de una llamada al sistema como alarm() en Unix?",6,"[""El proceso recibe control directo del reloj hardware"", ""El sistema operativo añade la solicitud a una estructura de datos para gestionarla""]",1,"Cuando un proceso solicita una alarma, el sistema operativo añade la solicitud a una estructura de datos (como una tabla o lista ligada) que utiliza para gestionar todas las alarmas pendientes. El proceso no recibe control directo del reloj hardware, sino que el sistema operativo se encarga de enviarle una señal cuando se cumpla el tiempo solicitado.",dificil
"¿Cuál de las siguientes sería la ubicación más eficiente para los bloques de datos de un directorio en un sistema de ficheros Unix?",6,"[""Al inicio del disco para minimizar los tiempos de búsqueda"", ""Próximos a los bloques que alojan los nodos-i de los ficheros contenidos en ese directorio""]",1,"En un sistema de ficheros Unix, sería más eficiente ubicar los bloques de datos de un directorio próximos a los bloques que alojan los nodos-i de los ficheros contenidos en ese directorio. Esto mejoraría el rendimiento de operaciones como 'ls -l' que necesitan acceder tanto al directorio como a los nodos-i de sus ficheros.",dificil
"¿Cuál de los siguientes registros es esencial en un reloj programable?",6,"[""Un contador binario para las marcas de reloj"", ""Un registro de carga para establecer la frecuencia""]",1,"Un registro de carga es esencial en un reloj programable, ya que permite establecer el valor inicial del contador y, por tanto, determinar la frecuencia de las interrupciones generadas. El valor de este registro, junto con la frecuencia del oscilador, define cuántas interrupciones por segundo producirá el reloj.",dificil
"¿Qué técnica se usa para convertir operaciones asíncronas (como las de E/S) en síncronas para el usuario?",6,"[""La multiplexación de dispositivos"", ""El bloqueo del proceso hasta que termine la operación""]",1,"Para convertir operaciones asíncronas en síncronas para el usuario, se utiliza la técnica de bloquear el proceso hasta que termine la operación. Cuando un proceso realiza una operación de E/S, el sistema operativo lo bloquea hasta que la operación complete y llegue la interrupción correspondiente, momento en que se desbloquea para continuar su ejecución.",dificil
"En un sistema con tablas de páginas, ¿qué bit de la entrada de la tabla de páginas es especialmente relevante para la gestión de la caché de páginas?",6,"[""El bit de referencia"", ""El bit de modificación""]",1,"El bit de modificación es especialmente relevante para la gestión de la caché de páginas, ya que indica si el contenido de una página ha sido modificado mientras estaba en memoria. Esto permite al sistema operativo saber si debe escribir la página en disco antes de reutilizar su marco o si puede simplemente descartarla.",dificil
"¿Qué ventaja principal ofrece un disco con varias zonas frente a uno con el mismo número de sectores en todas las pistas?",6,"[""Menor tiempo de búsqueda para los datos más usados"", ""Mayor capacidad de almacenamiento""]",1,"La ventaja principal de un disco con varias zonas es una mayor capacidad de almacenamiento. Al tener más sectores en las pistas exteriores (que son más largas) que en las interiores, se aprovecha mejor la superficie de grabación del disco, permitiendo almacenar más datos en el mismo espacio físico.",dificil
"¿Qué deberían hacer los manejadores de dispositivo con los errores que detectan?",6,"[""Reportarlos inmediatamente al usuario"", ""Intentar corregirlos antes de informar a niveles superiores""]",1,"Los manejadores de dispositivo deben intentar corregir los errores que detectan en la medida de lo posible. Solo si no pueden resolver el problema, deben informar al software independiente de dispositivo. Este enfoque permite manejar los errores lo más cerca posible del hardware, minimizando su impacto en el sistema.",dificil
"¿Cuál es la diferencia entre el 'modo de disparo único' y el 'modo de onda cuadrada' en un reloj programable?",6,"[""El modo de disparo único usa una frecuencia más alta"", ""El modo de onda cuadrada reinicia automáticamente el contador tras cada interrupción""]",1,"La diferencia principal es que en el modo de disparo único, el reloj se detiene después de generar una interrupción y debe ser reiniciado por software, mientras que en el modo de onda cuadrada, el contador se recarga automáticamente con el valor del registro de carga después de cada interrupción, generando interrupciones periódicas.",dificil
"¿Qué permite la técnica de mapeado de memoria utilizada en algunas tarjetas gráficas?",6,"[""Eliminar la necesidad de manejadores de dispositivo"", ""Acceder a la memoria de vídeo como parte del espacio de direcciones de la memoria principal""]",1,"La técnica de mapeado de memoria utilizada en algunas tarjetas gráficas permite acceder a la memoria de vídeo como si fuera parte del espacio de direcciones de la memoria principal del ordenador. Esto facilita la manipulación directa de los píxeles y otros elementos gráficos sin necesidad de llamadas al sistema específicas.",dificil
"¿Cuál es la principal limitación al utilizar el algoritmo de maduración para contabilizar el uso de CPU por los procesos?",6,"[""Requiere hardware especializado"", ""Un proceso puede recibir más o menos marcas de las que le corresponderían""]",1,"La principal limitación del algoritmo de maduración para contabilizar el uso de CPU es que un proceso puede recibir más o menos marcas de las que realmente le corresponderían. Por ejemplo, si un proceso usa la CPU entre dos marcas de reloj, no recibirá ninguna marca aunque haya consumido tiempo de CPU.",dificil
"¿Cuál es la diferencia entre un cronómetro guardián y una alarma de usuario en el sistema operativo?",6,"[""El cronómetro guardián tiene mayor prioridad"", ""El cronómetro guardián llama a un procedimiento en vez de generar una señal""]",1,"La diferencia principal entre un cronómetro guardián y una alarma de usuario es que cuando se agota el tiempo de un cronómetro guardián, el manejador de reloj llama directamente a un procedimiento proporcionado por quien hizo la solicitud, en lugar de generar una señal como ocurre con las alarmas de usuario.",dificil
"¿Qué valor determina la frecuencia de interrupciones en un reloj programable configurado en modo de onda cuadrada?",6,"[""El tamaño del bus de datos del sistema"", ""La frecuencia del oscilador dividida por el valor del registro de carga""]",1,"La frecuencia de interrupciones en un reloj programable en modo de onda cuadrada viene determinada por la frecuencia del oscilador dividida por el valor del registro de carga. Si el oscilador tiene una frecuencia f y el registro de carga tiene un valor c, entonces el reloj producirá f/c interrupciones por segundo.",dificil
